work,Federal-gov,Local-gov,Self-emp-not-inc,Private,State-gov,Without-pay,Self-emp-inc,fnlwgt,education,edu2,edu3,edu1,marital,occupation,Exec-managerial,Protective-serv,Handlers-cleaners,Transport-moving,Armed-Forces,Other-service,Prof-specialty,Priv-house-serv,Craft-repair,Sales,Machine-op-inspct,Tech-support,Adm-clerical,Farming-fishing,sex,capitalgain,capitalloss,hoursperweek,race,Amer-Indian-Eskimo,Other,Asian-Pac-Islander,White,Black,income
1,0,0,0,1,0,0,0,-0.2555929802517291,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,1.610037224580539,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,0,1,1
1,0,0,0,1,0,0,0,-0.6853293988033182,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,-0.038247698486108886,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,3.890674799837163,1.2058176629498703,1,0,0,0,1,0,1
1,0,0,0,0,0,0,1,-0.09540578960450338,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.4873540921207531,1,0,0,1,0,0,1
1,0,0,0,1,0,0,0,0.51740577922199,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,1,0,0,0,0,0,2.4733516635489363,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,0,1,1
1,0,0,0,1,0,0,0,0.7281423647095726,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,0,1,1
1,0,0,0,1,0,0,0,-0.31925516957757355,1,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,-1.538145995050919,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,1,0,0,0,0,-1.2903341479977701,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-1.7572329084237206,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.16153461633629476,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,-0.6699820091734582,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,1.2058176629498703,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.05745002718607914,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,1,0,0,0,1
1,0,0,0,1,0,0,0,-1.0046197637298613,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,1.125015971265625,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,1,0,0,0,0,1
1,0,0,0,1,0,0,0,0.21277816200873328,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.7825247241822145,1,0,0,0,1,0,0
1,0,1,0,0,0,0,0,1.1507851322922178,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,0
1,0,0,1,0,0,0,0,-0.16876707274847502,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,1.629110601717526,1,0,0,0,1,0,0
1,1,0,0,0,0,0,0,0.6817673837772136,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.29258266157772383,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.8623707275764038,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,-0.670638124343508,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,0,1,1
1,0,0,0,0,1,0,0,-0.3777064732050517,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.4873540921207531,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.2994766253210005,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.8852011221546768,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-1.3339399696560648,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.1946636779660546,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,0,1,0,0,-1.2374265421114372,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,0,1,0,0,-1.5347608211300825,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.35923178541455864,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-1.3093900146757376,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-2.095867259437845,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,2.1539091559742656,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,-0.6460290510088873,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.7825247241822145,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.32705248029410716,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,1.2058176629498703,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.07897821189611826,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0.07914937237526168,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,0,1,0,0,-0.6554714041082993,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1.0445832928736964,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0.5562211723255146,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.14810594532605936,-0.2230247630798015,0.7825247241822145,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.14605027359993994,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,-0.2848328954387301,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,2.5190990560577693,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.27457319766102745,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.020133214443430213,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-1.5032571451631271,1,0,0,0,1,0,1
1,0,0,0,0,0,0,1,0.9103426947577438,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,1.629110601717526,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.5710417433130531,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-2.6038187859590325,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-1.5337623850017459,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,0,0,0,1,-1.2428561328664869,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9321080220193236,-0.2230247630798015,0.7825247241822145,1,0,0,0,1,0,0
1,0,0,0,0,1,0,0,0.5045307076242016,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,0,1,1
1,0,0,0,1,0,0,0,-1.399353864296621,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,3.2411432899029053,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.1637121579876194,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,0,1,1
1,1,0,0,0,0,0,0,3.0524446179841758,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,-1.1660716401396467,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-2.1805258471913764,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.43180652181926377,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-1.7572329084237206,1,0,0,0,0,1,1
1,0,0,0,1,0,0,0,-0.18517946091522747,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,-0.8340393284324268,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.4279706005801695,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,0
1,0,1,0,0,0,0,0,-0.06741154234904616,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,1.2645022528520047,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,0,1,1
1,0,0,1,0,0,0,0,-1.4605247177593779,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-1.4185985574095958,1,0,0,0,1,0,1
1,0,1,0,0,0,0,0,-1.432121587137078,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-2.6038187859590325,1,0,0,0,1,0,1
1,0,0,0,0,0,0,1,-0.922624385304655,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.016152807134974943,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,1,0,0,0,0,-1.44633741582149,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,-0.11478495940974177,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,1.679461816704212,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.14810594532605936,-0.2230247630798015,-2.095867259437845,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,1.5033852282431721,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1.728018872134666,-0.2230247630798015,0.35923178541455864,1,0,0,0,1,0,0
1,0,1,0,0,0,0,0,-1.0010253936678495,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.14810594532605936,-0.2230247630798015,0.35923178541455864,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.7976715549038332,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.2857932959050348,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.4026955043672219,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,-0.034710381917144865,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,2.2494167033362946,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,1,0,0,0,0,-0.17380679796769796,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.1534387009496309,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,4.060438717206344,2.475696479252838,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.2421759004699865,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.35923178541455864,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.08265816219770179,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.4873540921207531,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,1.220751732599845,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.14810594532605936,-0.2230247630798015,-2.1805258471913764,1,0,0,0,0,1,1
1,0,0,0,1,0,0,0,0.4053146832140655,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-1.7572329084237206,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.20807124883228922,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,0,1,1
1,0,0,0,1,0,0,0,1.451143246442397,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,1,0,0,1
1,0,0,1,0,0,0,0,-0.8173226549694194,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.7825247241822145,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.11628168743387597,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.4820231046168418,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,1,0,0,0,0,-0.8936602286673849,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,1.629110601717526,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,1.1434252316890507,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,2.242123365141683,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.3929933747209159,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.5241913166052957,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.35923178541455864,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.6122153474625538,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,2.475696479252838,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.9747807868658583,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.35923178541455864,1,0,0,0,1,0,0
1,0,0,1,0,0,0,0,-1.5179395495964876,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,1.9617339735582364,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,0,1,1
1,0,0,1,0,0,0,0,-1.3690014059951878,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.35923178541455864,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.7482784194660651,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.08754574476879724,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,1,0,0,0,0,-0.3295152894106708,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.6451295323250136,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.7825247241822145,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,-1.2855036189197224,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,0,1,1
1,0,1,0,0,0,0,0,1.0362027004212055,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.08117477137845881,1,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-1.7572329084237206,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,1.0644917240574099,1,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,0,1,1
1,0,0,0,1,0,0,0,0.3741064225169151,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,0,1,1
1,0,0,0,1,0,0,0,-0.07322148972441449,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0.1374485333546123,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,0.35923178541455864,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.12843408145305882,1,0,1,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-2.1805258471913764,1,0,0,0,0,1,1
1,0,0,0,0,1,0,0,1.573988925889833,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.1323215741680872,-0.2230247630798015,-0.23337832886015955,1,0,0,0,0,1,1
1,0,0,0,1,0,0,0,1.0663935071590034,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,4.045676637435111,-1.7572329084237206,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.9522351481964667,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,0,1,1
1,0,0,0,1,0,0,0,-0.18110964507781724,1,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.7825247241822145,1,0,0,0,1,0,1
1,0,0,0,0,1,0,0,-1.0807291234556358,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,0.6888325079996337,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.4855318944392819,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.7631256648633862,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.14810594532605936,-0.2230247630798015,0.10525602215396512,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.004757298067046266,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0.5688368077965706,-0.2230247630798015,0.7825247241822145,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,-0.21726254183911084,1,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,1.13828090839924,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,0,1,0
1,0,0,0,1,0,0,0,-0.11068661682580765,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.4633307479511778,-0.2230247630798015,0.35923178541455864,1,0,0,1,0,0,1
1,0,0,0,0,0,0,1,0.39879156717559955,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.9106470308884089,1,0,0,0,1,0,0
1,0,0,0,1,0,0,0,-0.22429913931500703,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.6319083114795551,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-1.4722682284117181,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-0.14810594532605936,-0.2230247630798015,0.7825247241822145,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.49489434792524695,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-0.0839095107553703,1,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,1,0,0,1
1,0,0,0,1,0,0,0,-0.042298496492503175,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0.026906731372859958,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,1.9964795508243507,1,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.4873540921207531,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,-1.0220686236869823,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-0.06406115335309721,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.8738094413761315,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-0.14810594532605936,-0.2230247630798015,-1.7572329084237206,1,0,0,0,1,0,1
1,0,0,0,1,0,0,0,0.6961924086028007,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.9321080220193236,-0.2230247630798015,0.35923178541455864,1,0,0,0,0,1,0
